frame,kind,participants,dV,dE,dF,evidence,run
62,contact_birth,"{""cells"": [16, 19]}",,,,"{""connectivity_change"": true}",gt_ids
62,contact_birth,"{""cells"": [17, 22]}",,,,"{""connectivity_change"": true}",gt_ids
63,rupture,"{""gap"": -6, ""cells"": [16, 19], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
63,rupture,"{""gap"": -5, ""cells"": [16, 19], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
63,gap_appearance,"{""gap"": -4, ""cells"": [9, 23]}",,,,{},gt_ids
63,gap_appearance,"{""gap"": -3, ""cells"": [26]}",,,,{},gt_ids
63,gap_disappearance,"{""gap"": -2, ""cells"": [8]}",,,,{},gt_ids
63,reseal,"{""gap"": -1, ""cells"": [16, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
63,contact_death,"{""cells"": [2, 8]}",,,,"{""connectivity_change"": true}",gt_ids
63,contact_death,"{""cells"": [17, 22]}",,,,"{""connectivity_change"": true}",gt_ids
63,contact_birth,"{""cells"": [2, 44]}",,,,"{""connectivity_change"": true}",gt_ids
63,contact_birth,"{""cells"": [4, 9]}",,,,"{""connectivity_change"": true}",gt_ids
63,contact_birth,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
63,contact_birth,"{""cells"": [19, 20]}",,,,"{""connectivity_change"": true}",gt_ids
63,contact_birth,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
64,gap_appearance,"{""gap"": -5, ""cells"": [2, 4, 8, 9]}",,,,{},gt_ids
64,gap_disappearance,"{""gap"": -3, ""cells"": [9, 23]}",,,,{},gt_ids
64,contact_death,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
64,contact_death,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
64,contact_birth,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",gt_ids
64,contact_birth,"{""cells"": [8, 9]}",,,,"{""connectivity_change"": true}",gt_ids
65,rupture,"{""gap"": -7, ""cells"": [2, 44], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
65,gap_appearance,"{""gap"": -6, ""cells"": [9, 23]}",,,,{},gt_ids
65,gap_appearance,"{""gap"": -5, ""cells"": [9, 23]}",,,,{},gt_ids
65,gap_disappearance,"{""gap"": -4, ""cells"": [26]}",,,,{},gt_ids
65,gap_disappearance,"{""gap"": -3, ""cells"": [2, 4, 8, 9]}",,,,{},gt_ids
65,reseal,"{""gap"": -2, ""cells"": [16, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
65,reseal,"{""gap"": -1, ""cells"": [16, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
65,contact_death,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",gt_ids
65,contact_death,"{""cells"": [6, 8]}",,,,"{""connectivity_change"": true}",gt_ids
65,contact_death,"{""cells"": [8, 9]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
65,contact_death,"{""cells"": [36, 44]}",,,,"{""connectivity_change"": true}",gt_ids
65,contact_birth,"{""cells"": [4, 8]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
65,contact_birth,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
66,exit,"{""cell"": 26, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
66,gap_appearance,"{""gap"": -7, ""cells"": [2, 4]}",,,,{},gt_ids
66,gap_appearance,"{""gap"": -6, ""cells"": [2, 4]}",,,,{},gt_ids
66,gap_appearance,"{""gap"": -5, ""cells"": [2, 4, 8, 9]}",,,,{},gt_ids
66,gap_appearance,"{""gap"": -4, ""cells"": [6, 8]}",,,,{},gt_ids
66,reseal,"{""gap"": -3, ""cells"": [9, 23], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
66,reseal,"{""gap"": -2, ""cells"": [9, 23], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
66,gap_disappearance,"{""gap"": -1, ""cells"": [2, 44]}",,,,{},gt_ids
66,contact_death,"{""cells"": [2, 44]}",,,,"{""connectivity_change"": true}",gt_ids
66,contact_death,"{""cells"": [4, 8]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
66,contact_birth,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",gt_ids
66,contact_birth,"{""cells"": [2, 8]}",,,,"{""connectivity_change"": true}",gt_ids
66,contact_birth,"{""cells"": [6, 8]}",,,,"{""connectivity_change"": true}",gt_ids
66,contact_birth,"{""cells"": [8, 9]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
67,entry,"{""cell"": 26, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
67,rupture,"{""gap"": -5, ""cells"": [16, 19], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
67,gap_disappearance,"{""gap"": -4, ""cells"": [6, 8]}",,,,{},gt_ids
67,gap_disappearance,"{""gap"": -3, ""cells"": [2, 4, 8, 9]}",,,,{},gt_ids
67,gap_disappearance,"{""gap"": -2, ""cells"": [2, 4]}",,,,{},gt_ids
67,gap_disappearance,"{""gap"": -1, ""cells"": [2, 4]}",,,,{},gt_ids
67,contact_death,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",gt_ids
67,contact_death,"{""cells"": [2, 8]}",,,,"{""connectivity_change"": true}",gt_ids
67,contact_death,"{""cells"": [6, 8]}",,,,"{""connectivity_change"": true}",gt_ids
67,contact_death,"{""cells"": [8, 9]}",,,,"{""connectivity_change"": true}",gt_ids
67,contact_death,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
67,contact_death,"{""cells"": [16, 17]}",,,,"{""connectivity_change"": true}",gt_ids
67,contact_birth,"{""cells"": [36, 44]}",,,,"{""connectivity_change"": true}",gt_ids
68,division,"{""parent"": 22, ""children"": [22, 25]}",2.0,3.0,1.0,"{""source"": ""heuristic_asymmetric""}",gt_ids
68,disappearance,"{""cell"": 23, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
68,appearance,"{""cell"": 24, ""sides"": 2}",,,,"{""neighbours"": [0, 9]}",gt_ids
68,rupture,"{""gap"": -3, ""cells"": [44, 45], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
68,rupture,"{""gap"": -2, ""cells"": [44, 45], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
68,reseal,"{""gap"": -1, ""cells"": [16, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
68,contact_death,"{""cells"": [36, 44]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
68,contact_birth,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",gt_ids
68,contact_birth,"{""cells"": [2, 45]}",,,,"{""connectivity_change"": true}",gt_ids
68,contact_birth,"{""cells"": [4, 8]}",,,,"{""connectivity_change"": true}",gt_ids
68,contact_birth,"{""cells"": [6, 8]}",,,,"{""connectivity_change"": true}",gt_ids
68,contact_birth,"{""cells"": [16, 17]}",,,,"{""connectivity_change"": true}",gt_ids
69,exit,"{""cell"": 36, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
69,gap_appearance,"{""gap"": -3, ""cells"": [24, 25]}",,,,{},gt_ids
69,reseal,"{""gap"": -2, ""cells"": [44, 45], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
69,reseal,"{""gap"": -1, ""cells"": [44, 45], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
69,contact_death,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",gt_ids
69,contact_death,"{""cells"": [6, 8]}",,,,"{""connectivity_change"": true}",gt_ids
69,contact_death,"{""cells"": [9, 24]}",,,,"{""connectivity_change"": true}",gt_ids
69,contact_death,"{""cells"": [9, 25]}",,,,"{""connectivity_change"": true}",gt_ids
69,contact_death,"{""cells"": [16, 19]}",,,,"{""connectivity_change"": true}",gt_ids
69,contact_birth,"{""cells"": [8, 9]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
69,contact_birth,"{""cells"": [24, 25]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
70,gap_appearance,"{""gap"": -4, ""cells"": [2, 44, 45]}",,,,{},gt_ids
70,gap_appearance,"{""gap"": -3, ""cells"": [2, 4]}",,,,{},gt_ids
70,rupture,"{""gap"": -2, ""cells"": [16, 17], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
70,reseal,"{""gap"": -1, ""cells"": [24, 25], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
70,contact_death,"{""cells"": [4, 9]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
70,contact_birth,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",gt_ids
70,contact_birth,"{""cells"": [2, 44]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
71,exit,"{""cell"": 26, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
71,entry,"{""cell"": 36, ""sides"": 2}",,,,"{""neighbours"": [0, 44]}",gt_ids
71,gap_appearance,"{""gap"": -6, ""cells"": [2]}",,,,{},gt_ids
71,gap_appearance,"{""gap"": -5, ""cells"": [16, 19]}",,,,{},gt_ids
71,gap_appearance,"{""gap"": -4, ""cells"": [2, 8]}",,,,{},gt_ids
71,reseal,"{""gap"": -3, ""cells"": [16, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
71,contact_death,"{""cells"": [-2, 4]}",,,,"{""connectivity_change"": true}",gt_ids
71,contact_death,"{""cells"": [-1, 44]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
71,contact_death,"{""cells"": [4, 8]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
71,contact_death,"{""cells"": [8, 9]}",,,,"{""connectivity_change"": true}",gt_ids
71,contact_death,"{""cells"": [19, 20]}",,,,"{""connectivity_change"": true}",gt_ids
71,contact_birth,"{""cells"": [2, 8]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
71,contact_birth,"{""cells"": [9, 24]}",,,,"{""connectivity_change"": true}",gt_ids
71,contact_birth,"{""cells"": [16, 19]}",,,,"{""connectivity_change"": true}",gt_ids
72,exit,"{""cell"": 20, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
72,entry,"{""cell"": 26, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
72,rupture,"{""gap"": -7, ""cells"": [16, 17], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
72,rupture,"{""gap"": -6, ""cells"": [16, 17], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
72,reseal,"{""gap"": -3, ""cells"": [2, 45], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
72,gap_disappearance,"{""gap"": -1, ""cells"": [2]}",,,,{},gt_ids
72,contact_death,"{""cells"": [2, 4]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
72,contact_death,"{""cells"": [22, 25]}",,,,"{""connectivity_change"": true}",gt_ids
72,contact_death,"{""cells"": [24, 25]}",,,,"{""connectivity_change"": true}",gt_ids
72,contact_death,"{""cells"": [36, 44]}",,,,"{""connectivity_change"": true}",gt_ids
72,contact_birth,"{""cells"": [-2, 8]}",,,,"{""connectivity_change"": true}",gt_ids
72,contact_birth,"{""cells"": [4, 8]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
73,exit,"{""cell"": 26, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
73,gap_appearance,"{""gap"": -6, ""cells"": [22, 25]}",,,,{},gt_ids
73,gap_disappearance,"{""gap"": -5, ""cells"": [2, 8]}",,,,{},gt_ids
73,gap_disappearance,"{""gap"": -4, ""cells"": [2, 8]}",,,,{},gt_ids
73,reseal,"{""gap"": -3, ""cells"": [16, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
73,reseal,"{""gap"": -1, ""cells"": [16, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
73,contact_death,"{""cells"": [2, 8]}",,,,"{""connectivity_change"": true}",gt_ids
73,contact_death,"{""cells"": [2, 44]}",,,,"{""connectivity_change"": true}",gt_ids
73,contact_death,"{""cells"": [2, 45]}",,,,"{""connectivity_change"": true}",gt_ids
73,contact_birth,"{""cells"": [4, 9]}",,,,"{""connectivity_change"": true}",gt_ids
73,contact_birth,"{""cells"": [6, 8]}",,,,"{""connectivity_change"": true}",gt_ids
73,contact_birth,"{""cells"": [22, 25]}",,,,"{""connectivity_change"": true}",gt_ids
73,contact_birth,"{""cells"": [24, 25]}",,,,"{""connectivity_change"": true}",gt_ids
74,reseal,"{""gap"": -1, ""cells"": [16, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
74,contact_death,"{""cells"": [4, 9]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
74,contact_death,"{""cells"": [6, 8]}",,,,"{""connectivity_change"": true}",gt_ids
74,contact_birth,"{""cells"": [2, 44]}",,,,"{""connectivity_change"": true}",gt_ids
74,contact_birth,"{""cells"": [2, 45]}",,,,"{""connectivity_change"": true}",gt_ids
75,rupture,"{""gap"": -3, ""cells"": [2, 45], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
75,rupture,"{""gap"": -2, ""cells"": [16, 17], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
75,contact_death,"{""cells"": [2, 44]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
75,contact_death,"{""cells"": [4, 8]}",,,,"{""connectivity_change"": true}",gt_ids
75,contact_death,"{""cells"": [9, 24]}",,,,"{""connectivity_change"": true}",gt_ids
75,contact_death,"{""cells"": [16, 19]}",,,,"{""connectivity_change"": true}",gt_ids
75,contact_birth,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",gt_ids
75,contact_birth,"{""cells"": [36, 44]}",,,,"{""connectivity_change"": true}",gt_ids
76,exit,"{""cell"": 36, ""sides"": 2}",,,,"{""neighbours"": [0, 44]}",gt_ids
76,gap_disappearance,"{""gap"": -3, ""cells"": [22, 25]}",,,,{},gt_ids
76,reseal,"{""gap"": -2, ""cells"": [16, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
76,contact_death,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",gt_ids
76,contact_death,"{""cells"": [22, 25]}",,,,"{""connectivity_change"": true}",gt_ids
76,contact_birth,"{""cells"": [9, 24]}",,,,"{""connectivity_change"": true}",gt_ids
76,contact_birth,"{""cells"": [16, 19]}",,,,"{""connectivity_change"": true}",gt_ids
77,division,"{""parent"": 9, ""children"": [11, 12]}",2.0,3.0,1.0,"{""source"": ""lineage""}",gt_ids
77,entry,"{""cell"": 36, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
77,gap_appearance,"{""gap"": -2, ""cells"": [2, 44]}",,,,{},gt_ids
77,contact_death,"{""cells"": [16, 17]}",,,,"{""connectivity_change"": true}",gt_ids
77,contact_birth,"{""cells"": [-1, 44]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
77,contact_birth,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",gt_ids
77,contact_birth,"{""cells"": [2, 44]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
78,rupture,"{""gap"": -3, ""cells"": [24, 25], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
78,contact_death,"{""cells"": [-2, 44]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
78,contact_death,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",gt_ids
78,contact_death,"{""cells"": [8, 12]}",,,,"{""connectivity_change"": true}",gt_ids
78,contact_death,"{""cells"": [11, 24]}",,,,"{""connectivity_change"": true}",gt_ids
78,contact_birth,"{""cells"": [-1, 45]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
78,contact_birth,"{""cells"": [2, 8]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
78,contact_birth,"{""cells"": [11, 12]}",,,,"{""connectivity_change"": true}",gt_ids
79,exit,"{""cell"": 36, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
79,entry,"{""cell"": 21, ""sides"": 3}",,,,"{""neighbours"": [0, 16, 19]}",gt_ids
79,entry,"{""cell"": 27, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
79,gap_appearance,"{""gap"": -5, ""cells"": [16, 17]}",,,,{},gt_ids
79,gap_appearance,"{""gap"": -4, ""cells"": [16, 17]}",,,,{},gt_ids
79,gap_disappearance,"{""gap"": -3, ""cells"": [24, 25]}",,,,{},gt_ids
79,reseal,"{""gap"": -2, ""cells"": [2, 45], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
79,gap_closure,"{""gap"": -1, ""cells"": [2, 44, 45], ""sides"": 3}",-2.0,-3.0,-1.0,{},gt_ids
79,contact_death,"{""cells"": [2, 8]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
79,contact_death,"{""cells"": [4, 12]}",,,,"{""connectivity_change"": true}",gt_ids
79,contact_death,"{""cells"": [24, 25]}",,,,"{""connectivity_change"": true}",gt_ids
79,contact_birth,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",gt_ids
79,contact_birth,"{""cells"": [4, 8]}",,,,"{""connectivity_change"": true}",gt_ids
79,contact_birth,"{""cells"": [16, 17]}",,,,"{""connectivity_change"": true}",gt_ids
80,entry,"{""cell"": 36, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
80,rupture,"{""gap"": -3, ""cells"": [2, 4], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
80,reseal,"{""gap"": -2, ""cells"": [16, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
80,reseal,"{""gap"": -1, ""cells"": [16, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
80,contact_death,"{""cells"": [2, 44]}",,,,"{""connectivity_change"": true}",gt_ids
80,contact_death,"{""cells"": [2, 45]}",,,,"{""connectivity_change"": true}",gt_ids
80,contact_death,"{""cells"": [11, 12]}",,,,"{""connectivity_change"": true}",gt_ids
80,contact_death,"{""cells"": [16, 21]}",,,,"{""connectivity_change"": true}",gt_ids
80,contact_death,"{""cells"": [19, 21]}",,,,"{""connectivity_change"": true}",gt_ids
80,contact_birth,"{""cells"": [12, 17]}",,,,"{""connectivity_change"": true}",gt_ids
80,contact_birth,"{""cells"": [22, 25]}",,,,"{""connectivity_change"": true}",gt_ids
80,contact_birth,"{""cells"": [24, 25]}",,,,"{""connectivity_change"": true}",gt_ids
81,rupture,"{""gap"": -4, ""cells"": [16, 17], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
81,rupture,"{""gap"": -3, ""cells"": [16, 17], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
81,gap_appearance,"{""gap"": -2, ""cells"": [4, 12]}",,,,{},gt_ids
81,reseal,"{""gap"": -1, ""cells"": [2, 4], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
81,contact_death,"{""cells"": [4, 8]}",,,,"{""connectivity_change"": true}",gt_ids
81,contact_death,"{""cells"": [22, 25]}",,,,"{""connectivity_change"": true}",gt_ids
81,contact_death,"{""cells"": [24, 25]}",,,,"{""connectivity_change"": true}",gt_ids
81,contact_birth,"{""cells"": [2, 44]}",,,,"{""connectivity_change"": true}",gt_ids
81,contact_birth,"{""cells"": [2, 45]}",,,,"{""connectivity_change"": true}",gt_ids
81,contact_birth,"{""cells"": [4, 12]}",,,,"{""connectivity_change"": true}",gt_ids
81,contact_birth,"{""cells"": [11, 27]}",,,,"{""connectivity_change"": true}",gt_ids
81,contact_birth,"{""cells"": [17, 22]}",,,,"{""connectivity_change"": true}",gt_ids
81,contact_birth,"{""cells"": [19, 21]}",,,,"{""connectivity_change"": true}",gt_ids
82,gap_disappearance,"{""gap"": -3, ""cells"": [4, 12]}",,,,{},gt_ids
82,gap_disappearance,"{""gap"": -2, ""cells"": [16, 17]}",,,,{},gt_ids
82,gap_disappearance,"{""gap"": -1, ""cells"": [16, 17]}",,,,{},gt_ids
82,contact_death,"{""cells"": [4, 12]}",,,,"{""connectivity_change"": true}",gt_ids
82,contact_death,"{""cells"": [11, 27]}",,,,"{""connectivity_change"": true}",gt_ids
82,contact_death,"{""cells"": [16, 17]}",,,,"{""connectivity_change"": true}",gt_ids
82,contact_death,"{""cells"": [16, 19]}",,,,"{""connectivity_change"": true}",gt_ids
82,contact_death,"{""cells"": [17, 22]}",,,,"{""connectivity_change"": true}",gt_ids
82,contact_birth,"{""cells"": [4, 44]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
82,contact_birth,"{""cells"": [24, 25]}",,,,"{""connectivity_change"": true}",gt_ids
